date,price,price_plus,game_id
2022-04-28,39.99,39.99,5154444
2022-04-28,69.99,69.99,4928471
2022-04-28,19.99,19.99,5198377
2022-04-28,59.99,59.99,5048054
2022-02-04,69.99,62.99,5065097
2022-03-25,69.99,69.99,5065097
2022-04-28,69.99,69.99,5065097
2022-04-28,69.99,69.99,5048053
2022-04-28,69.99,69.99,4809624
2022-04-28,79.99,79.99,4809625
2021-06-14,69.99,69.99,4672196
2021-11-19,45.49,45.49,4672196
2021-11-30,69.99,69.99,4672196
2021-12-09,45.49,45.49,4672196
2021-12-13,69.99,69.99,4672196
2021-12-22,45.49,45.49,4672196
2022-01-08,69.99,69.99,4672196
2022-02-02,41.99,41.99,4672196
2022-02-10,69.99,69.99,4672196
2022-03-16,34.99,34.99,4672196
2022-03-31,69.99,69.99,4672196
2022-04-28,69.99,69.99,4672196
2022-04-28,39.99,39.99,4796132
2018-08-20,69.99,69.99,2804857
2019-04-05,69.99,69.99,2804857
2019-06-07,55.99,55.99,2804857
2019-06-18,69.99,69.99,2804857
2019-09-11,52.49,52.49,2804857
2019-09-26,69.99,69.99,2804857
2019-11-22,45.49,45.49,2804857
2019-12-03,69.99,69.99,2804857
2019-12-20,45.49,45.49,2804857
2020-01-07,69.99,69.99,2804857
2020-02-05,45.49,45.49,2804857
2020-02-20,69.99,69.99,2804857
2020-04-15,45.49,45.49,2804857
2020-04-29,69.99,69.99,2804857
2020-06-03,45.49,45.49,2804857
2020-06-18,69.99,69.99,2804857
2020-10-30,45.49,45.49,2804857
2020-11-21,69.99,69.99,2804857
2020-12-22,45.49,45.49,2804857
2021-01-09,69.99,69.99,2804857
2021-02-03,45.49,45.49,2804857
2021-02-18,69.99,69.99,2804857
2021-05-25,34.99,34.99,2804857
2021-06-10,69.99,69.99,2804857
2021-07-21,45.49,45.49,2804857
2021-08-05,69.99,69.99,2804857
2021-10-27,45.49,45.49,2804857
2021-11-20,69.99,69.99,2804857
2021-12-22,34.99,34.99,2804857
2022-01-08,69.99,69.99,2804857
2022-02-02,34.99,34.99,2804857
2022-02-17,69.99,69.99,2804857
2022-03-30,34.99,34.99,2804857
2022-04-14,69.99,69.99,2804857
2022-04-28,69.99,69.99,2804857
2021-11-16,44.99,44.99,4937751
2021-12-22,35.99,33.74,4937751
2022-01-20,44.99,44.99,4937751
2022-02-16,33.74,31.49,4937751
2022-03-03,44.99,44.99,4937751
2022-03-30,29.69,29.69,4937751
2022-04-28,44.99,44.99,4937751
2020-10-23,59.99,59.99,4230277
2021-05-25,49.79,49.79,4230277
2021-06-10,59.99,59.99,4230277
2021-06-25,40.19,40.19,4230277
2021-06-29,59.99,59.99,4230277
2021-07-21,44.99,44.99,4230277
2021-08-05,59.99,59.99,4230277
2021-09-03,40.19,40.19,4230277
2021-09-07,59.99,59.99,4230277
2021-11-19,40.19,40.19,4230277
2021-11-30,59.99,59.99,4230277
2021-12-22,40.19,40.19,4230277
2022-01-08,59.99,59.99,4230277
2022-02-02,40.19,40.19,4230277
2022-02-17,59.99,59.99,4230277
2022-03-30,40.19,40.19,4230277
2022-04-14,59.99,59.99,4230277
2022-04-28,59.99,59.99,4230277
2022-04-28,69.99,69.99,4654243
2021-09-10,29.99,29.99,4820629
2021-12-09,23.99,23.99,4820629
2021-12-13,29.99,29.99,4820629
2021-12-22,23.99,23.99,4820629
2022-01-08,29.99,29.99,4820629
2022-02-02,23.99,23.99,4820629
2022-02-17,29.99,29.99,4820629
2022-03-30,22.49,22.49,4820629
2022-04-14,29.99,29.99,4820629
2022-04-28,29.99,29.99,4820629
2020-01-23,29.99,29.99,3412317
2020-04-24,23.99,23.99,3412317
2020-05-09,29.99,29.99,3412317
2020-07-22,22.49,22.49,3412317
2020-08-20,29.99,29.99,3412317
2020-09-24,22.49,22.49,3412317
2020-10-08,29.99,29.99,3412317
2020-11-20,22.49,22.49,3412317
2020-12-01,29.99,29.99,3412317
2021-02-10,20.09,20.09,3412317
2021-02-25,29.99,29.99,3412317
2021-04-28,17.99,17.99,3412317
2021-05-13,29.99,29.99,3412317
2021-07-21,22.49,22.49,3412317
2021-08-05,29.99,29.99,3412317
2021-11-19,20.09,20.09,3412317
2021-11-30,29.99,29.99,3412317
2022-04-28,29.99,29.99,3412317
2021-07-09,69.99,69.99,4715966
2021-11-19,49.69,49.69,4715966
2021-11-30,69.99,69.99,4715966
2021-12-22,49.69,49.69,4715966
2022-01-08,69.99,69.99,4715966
2022-02-02,49.69,49.69,4715966
2022-02-17,69.99,69.99,4715966
2022-03-30,49.69,49.69,4715966
2022-04-14,69.99,69.99,4715966
2022-04-28,69.99,69.99,4715966
2018-04-24,39.99,39.99,2348187
2018-05-25,39.99,39.99,2348187
2018-06-22,29.99,29.99,2348187
2018-06-25,39.99,39.99,2348187
2018-07-25,26.99,26.99,2348187
2018-08-22,39.99,39.99,2348187
2018-12-21,29.99,29.99,2348187
2019-01-19,39.99,39.99,2348187
2019-03-08,26.99,26.99,2348187
2019-03-12,39.99,39.99,2348187
2019-05-01,24.99,24.99,2348187
2019-05-16,39.99,39.99,2348187
2019-06-12,24.99,24.99,2348187
2019-06-27,39.99,39.99,2348187
2019-07-24,19.99,19.99,2348187
2019-08-15,39.99,39.99,2348187
2019-09-11,19.99,19.99,2348187
2019-09-26,39.99,39.99,2348187
2019-10-16,17.99,17.99,2348187
2019-11-02,39.99,39.99,2348187
2019-12-20,14.79,14.79,2348187
2020-01-18,39.99,39.99,2348187
2020-03-18,14.99,14.99,2348187
2020-04-02,39.99,39.99,2348187
2020-06-17,14.99,14.99,2348187
2020-07-02,39.99,39.99,2348187
2020-08-19,14.99,14.99,2348187
2020-09-03,39.99,39.99,2348187
2020-11-20,11.99,11.99,2348187
2020-12-01,39.99,39.99,2348187
2020-12-22,11.99,11.99,2348187
2021-01-20,39.99,39.99,2348187
2021-02-10,11.99,11.99,2348187
2021-02-25,39.99,39.99,2348187
2021-07-21,9.99,9.99,2348187
2021-08-05,39.99,39.99,2348187
2021-11-19,19.99,19.99,2348187
2021-11-30,39.99,39.99,2348187
2021-12-22,19.99,19.99,2348187
2022-01-08,39.99,39.99,2348187
2022-04-28,39.99,39.99,2348187
2022-04-28,29.99,29.99,5148826
2021-12-13,39.99,39.99,4988538
2022-04-13,29.99,29.99,4988538
2022-04-28,39.99,39.99,4988538
2016-04-13,69.99,69.99,247879
2016-06-29,49.99,49.99,247879
2016-07-14,69.99,69.99,247879
2016-08-31,39.99,39.99,247879
2016-09-08,69.99,69.99,247879
2016-11-24,34.99,34.99,247879
2016-11-29,69.99,69.99,247879
2016-12-23,29.99,29.99,247879
2017-01-21,69.99,69.99,247879
2017-03-28,29.99,29.99,247879
2017-04-04,69.99,69.99,247879
2017-04-28,49.99,49.99,247879
2017-07-05,24.99,24.99,247879
2017-07-19,49.99,49.99,247879
2017-08-23,19.99,19.99,247879
2017-08-31,49.99,49.99,247879
2017-10-18,24.99,24.99,247879
2017-11-02,49.99,49.99,247879
2017-12-22,19.99,19.99,247879
2018-01-20,49.99,49.99,247879
2018-02-16,16.99,16.99,247879
2018-02-20,49.99,49.99,247879
2018-04-25,19.99,19.99,247879
2018-05-09,49.99,49.99,247879
2018-06-18,14.99,14.99,247879
2018-07-05,49.99,49.99,247879
2018-08-22,14.99,14.99,247879
2018-09-05,49.99,49.99,247879
2018-10-17,14.99,14.99,247879
2018-11-03,49.99,49.99,247879
2018-11-30,14.99,14.99,247879
2018-12-04,49.99,49.99,247879
2018-12-21,12.99,12.99,247879
2019-01-19,49.99,49.99,247879
2019-02-20,19.99,19.99,247879
2019-03-07,49.99,49.99,247879
2019-05-01,14.99,14.99,247879
2019-05-16,49.99,49.99,247879
2019-06-12,11.99,11.99,247879
2019-06-27,49.99,49.99,247879
2019-07-24,14.99,14.99,247879
2019-08-15,49.99,49.99,247879
2019-09-11,12.99,12.99,247879
2019-09-26,49.99,49.99,247879
2019-10-16,12.99,12.99,247879
2019-11-02,49.99,49.99,247879
2019-12-06,9.99,9.99,247879
2019-12-10,49.99,49.99,247879
2019-12-20,9.99,9.99,247879
2020-01-18,49.99,49.99,247879
2020-02-21,9.99,9.99,247879
2020-03-07,49.99,49.99,247879
2020-04-01,9.99,9.99,247879
2020-04-29,49.99,49.99,247879
2020-06-03,9.99,9.99,247879
2020-06-18,49.99,49.99,247879
2020-07-22,12.49,12.49,247879
2020-08-20,49.99,49.99,247879
2020-11-11,12.49,12.49,247879
2020-12-01,49.99,49.99,247879
2020-12-22,12.49,12.49,247879
2021-01-20,49.99,49.99,247879
2021-02-10,12.49,12.49,247879
2021-02-25,49.99,49.99,247879
2021-03-31,12.49,12.49,247879
2021-04-29,49.99,49.99,247879
2021-07-21,12.49,12.49,247879
2021-08-05,49.99,49.99,247879
2021-11-19,24.99,24.99,247879
2021-11-30,49.99,49.99,247879
2021-12-22,12.49,12.49,247879
2022-01-08,49.99,49.99,247879
2022-04-28,49.99,49.99,247879
2021-01-12,19.99,14.99,4420935
2021-01-26,19.99,19.99,4420935
2021-11-17,15.99,15.99,4420935
2021-12-02,19.99,19.99,4420935
2022-04-28,19.99,19.99,4420935
2022-04-28,5.99,5.99,5128075
2021-06-14,24.99,24.99,4672202
2021-11-19,19.99,19.99,4672202
2021-11-30,24.99,24.99,4672202
2021-12-09,19.99,19.99,4672202
2021-12-13,24.99,24.99,4672202
2021-12-22,19.99,19.99,4672202
2022-01-08,24.99,24.99,4672202
2022-02-02,18.74,18.74,4672202
2022-02-17,24.99,24.99,4672202
2022-03-16,19.99,18.74,4672202
2022-03-31,24.99,24.99,4672202
2022-04-27,18.74,18.74,4672202
2022-05-11,18.74,18.74,4672202
2022-04-28,79.99,79.99,4867251
2022-04-28,89.99,89.99,4928470
2022-04-28,69.99,69.99,4885066
2022-04-28,19.99,19.99,5211346
2022-04-14,24.99,24.99,5207339
2022-04-17,24.99,22.49,5207339
2022-04-28,24.99,22.49,5207339
2020-10-23,69.99,69.99,4230254
2021-11-19,48.99,48.99,4230254
2021-11-30,69.99,69.99,4230254
2021-12-09,41.99,41.99,4230254
2021-12-13,69.99,69.99,4230254
2021-12-22,41.99,41.99,4230254
2022-01-08,69.99,69.99,4230254
2022-02-02,41.99,41.99,4230254
2022-02-17,69.99,69.99,4230254
2022-03-23,34.99,34.99,4230254
2022-03-31,69.99,69.99,4230254
2022-04-13,34.99,34.99,4230254
2022-04-28,69.99,69.99,4230254
2022-01-28,39.99,39.99,5058702
2022-04-27,19.99,19.99,5058702
2022-05-11,19.99,19.99,5058702
2022-04-28,12.99,12.99,5114238
2022-04-28,32.99,32.99,5034017
2022-03-10,139.99,139.99,5103564
2022-04-13,83.99,83.99,5103564
2022-04-28,139.99,139.99,5103564
2021-09-09,20.99,20.99,4817037
2021-12-22,14.69,13.64,4817037
2022-01-20,20.99,20.99,4817037
2022-03-02,15.74,13.64,4817037
2022-03-17,20.99,20.99,4817037
2022-04-28,20.99,20.99,4817037
2021-03-02,59.99,59.99,4540876
2021-03-31,41.99,41.99,4540876
2021-04-15,59.99,59.99,4540876
2021-05-26,41.99,41.99,4540876
2021-06-10,59.99,59.99,4540876
2021-07-21,38.99,38.99,4540876
2021-08-19,59.99,59.99,4540876
2021-09-22,35.99,35.99,4540876
2021-10-07,59.99,59.99,4540876
2021-11-19,29.99,29.99,4540876
2021-11-30,59.99,59.99,4540876
2022-01-05,29.99,29.99,4540876
2022-01-20,59.99,59.99,4540876
2022-02-16,29.99,29.99,4540876
2022-03-03,59.99,59.99,4540876
2022-03-30,29.99,29.99,4540876
2022-04-14,59.99,59.99,4540876
2022-04-28,59.99,59.99,4540876
2021-07-09,79.99,79.99,4715967
2021-11-19,59.99,59.99,4715967
2021-11-30,79.99,79.99,4715967
2021-12-22,59.99,59.99,4715967
2022-01-08,79.99,79.99,4715967
2022-02-02,59.99,59.99,4715967
2022-02-17,79.99,79.99,4715967
2022-03-30,59.99,59.99,4715967
2022-04-14,79.99,79.99,4715967
2022-04-28,79.99,79.99,4715967
2022-04-28,4.99,4.99,5105647
2022-04-28,4.99,4.99,5128074
2021-06-14,79.99,79.99,4672195
2021-11-19,51.99,51.99,4672195
2021-11-30,79.99,79.99,4672195
2021-12-09,51.99,51.99,4672195
2021-12-13,79.99,79.99,4672195
2021-12-22,51.99,51.99,4672195
2022-01-08,79.99,79.99,4672195
2022-02-02,47.99,47.99,4672195
2022-02-10,79.99,79.99,4672195
2022-03-16,39.99,39.99,4672195
2022-03-31,79.99,79.99,4672195
2022-04-28,79.99,79.99,4672195
2021-04-22,69.99,69.99,4601904
2021-11-19,48.99,48.99,4601904
2021-11-30,69.99,69.99,4601904
2021-12-22,48.99,48.99,4601904
2022-01-08,69.99,69.99,4601904
2022-02-02,48.99,48.99,4601904
2022-02-17,69.99,69.99,4601904
2022-03-30,41.99,41.99,4601904
2022-04-28,69.99,69.99,4601904
2022-04-28,6.99,6.99,5102222
2022-03-17,29.99,29.99,5111308
2022-04-27,20.99,20.99,5111308
2022-05-11,20.99,20.99,5111308
2021-12-02,39.99,39.99,4968244
2022-02-16,31.99,29.99,4968244
2022-03-03,39.99,39.99,4968244
2022-04-28,39.99,39.99,4968244
2022-03-24,29.99,29.99,5143760
2022-04-27,19.49,19.49,5143760
2022-05-11,19.49,19.49,5143760
2022-04-28,19.99,19.99,5206233
2021-12-15,29.99,29.99,4991986
2022-03-09,23.99,23.99,4991986
2022-03-24,29.99,29.99,4991986
2022-04-13,23.99,23.99,4991986
2022-04-28,29.99,29.99,4991986
2014-10-23,18.99,18.99,3357686
2016-02-25,19.99,19.99,3357686
2017-12-11,18.99,18.99,3357686
2019-05-10,9.49,9.49,3357686
2019-05-30,18.99,18.99,3357686
2019-06-17,29.99,29.99,3357686
2019-12-10,18.99,18.99,3357686
2022-04-28,18.99,18.99,3357686
2022-04-28,4.99,4.99,5084435
2022-04-28,19.99,19.99,5058722
2020-04-29,19.99,19.99,3532583
2020-11-04,11.99,11.99,3532583
2020-11-21,19.99,19.99,3532583
2020-12-22,10.99,9.99,3532583
2021-01-20,19.99,19.99,3532583
2021-02-24,9.99,9.99,3532583
2021-03-11,19.99,19.99,3532583
2021-06-04,7.99,7.99,3532583
2021-06-19,19.99,19.99,3532583
2021-07-21,7.99,7.99,3532583
2021-08-19,19.99,19.99,3532583
2021-10-06,7.99,7.99,3532583
2021-10-21,19.99,19.99,3532583
2021-11-17,7.99,7.99,3532583
2021-12-01,19.99,19.99,3532583
2022-01-05,7.99,7.99,3532583
2022-01-20,19.99,19.99,3532583
2022-02-16,5.99,5.99,3532583
2022-03-03,19.99,19.99,3532583
2022-04-28,19.99,19.99,3532583
2021-04-26,29.99,29.99,4604774
2021-10-27,20.09,20.09,4604774
2021-11-20,29.99,29.99,4604774
2022-01-19,19.79,19.79,4604774
2022-02-03,29.99,29.99,4604774
2022-03-16,19.79,19.79,4604774
2022-03-31,29.99,29.99,4604774
2022-04-27,19.79,19.79,4604774
2022-05-11,19.79,19.79,4604774
2022-04-28,69.99,69.99,4867249
2017-01-18,59.99,59.99,1181070
2017-03-22,34.99,28.99,1181070
2017-04-06,59.99,59.99,1181070
2017-06-09,39.99,33.99,1181070
2017-06-22,59.99,59.99,1181070
2017-06-30,39.99,39.99,1181070
2017-08-02,24.99,24.99,1181070
2017-08-17,39.99,39.99,1181070
2017-10-04,19.99,19.99,1181070
2017-10-18,39.99,39.99,1181070
2017-11-29,19.99,19.99,1181070
2017-12-11,19.99,19.99,1181070
2017-12-22,39.99,39.99,1181070
2018-01-19,14.99,14.99,1181070
2018-02-08,39.99,39.99,1181070
2018-03-07,14.99,12.99,1181070
2018-03-22,39.99,39.99,1181070
2018-04-25,14.99,14.99,1181070
2018-05-09,39.99,39.99,1181070
2018-07-25,14.99,14.99,1181070
2018-08-22,39.99,39.99,1181070
2018-10-03,12.99,12.99,1181070
2018-10-18,39.99,39.99,1181070
2018-11-30,39.99,15.99,1181070
2018-12-21,39.99,39.99,1181070
2019-03-20,14.99,14.99,1181070
2019-04-04,39.99,39.99,1181070
2019-05-01,14.99,14.99,1181070
2019-05-16,39.99,39.99,1181070
2019-06-12,14.99,14.99,1181070
2019-06-27,39.99,39.99,1181070
2019-10-02,14.99,14.99,1181070
2019-10-17,39.99,39.99,1181070
2019-12-02,19.99,19.99,1181070
2019-12-24,39.99,39.99,1181070
2020-01-17,14.99,14.99,1181070
2020-02-06,39.99,39.99,1181070
2020-03-18,14.99,12.99,1181070
2020-04-02,39.99,39.99,1181070
2020-05-27,14.99,14.99,1181070
2020-06-11,39.99,39.99,1181070
2020-07-08,14.99,14.99,1181070
2020-07-23,39.99,39.99,1181070
2020-09-23,14.79,14.79,1181070
2020-10-08,39.99,39.99,1181070
2020-11-11,14.99,14.99,1181070
2020-12-01,39.99,39.99,1181070
2021-01-19,14.79,14.79,1181070
2021-02-04,39.99,39.99,1181070
2021-04-28,19.99,19.99,1181070
2021-05-13,39.99,39.99,1181070
2021-06-09,13.99,13.99,1181070
2021-06-24,39.99,39.99,1181070
2021-07-21,11.99,11.99,1181070
2021-08-19,39.99,39.99,1181070
2021-09-22,19.99,19.99,1181070
2021-10-07,39.99,39.99,1181070
2021-11-10,19.99,19.99,1181070
2021-12-02,39.99,39.99,1181070
2022-01-19,15.99,15.99,1181070
2022-02-03,39.99,39.99,1181070
2022-03-30,15.99,15.99,1181070
2022-04-28,39.99,39.99,1181070
2022-04-28,4.99,4.99,5053719
2022-04-28,19.99,19.99,5073642
2020-10-28,34.99,34.99,4236576
2021-02-03,27.99,27.99,4236576
2021-02-18,34.99,34.99,4236576
2021-06-04,24.49,24.49,4236576
2021-06-19,34.99,34.99,4236576
2021-07-21,24.49,24.49,4236576
2021-08-05,34.99,34.99,4236576
2021-10-06,20.99,20.99,4236576
2021-10-21,34.99,34.99,4236576
2021-11-17,20.99,20.99,4236576
2021-12-02,34.99,34.99,4236576
2022-01-05,20.99,20.99,4236576
2022-01-20,34.99,34.99,4236576
2022-02-16,20.99,20.99,4236576
2022-03-03,34.99,34.99,4236576
2022-04-28,34.99,34.99,4236576
2022-04-28,24.99,24.99,5105023
2022-04-28,8.0,8.0,5143757
2019-10-14,23.99,23.99,3251436
2020-04-29,17.99,17.99,3251436
2020-05-14,23.99,23.99,3251436
2020-06-24,15.99,15.99,3251436
2020-07-09,23.99,23.99,3251436
2020-09-16,15.99,15.99,3251436
2020-10-01,23.99,23.99,3251436
2020-11-04,15.59,15.59,3251436
2020-11-21,23.99,23.99,3251436
2021-02-24,14.39,14.39,3251436
2021-03-11,23.99,23.99,3251436
2021-04-14,14.39,14.39,3251436
2021-04-29,23.99,23.99,3251436
2021-06-04,14.39,14.39,3251436
2021-06-19,23.99,23.99,3251436
2021-07-21,14.39,14.39,3251436
2021-08-19,23.99,23.99,3251436
2021-09-15,19.19,14.39,3251436
2021-09-30,23.99,23.99,3251436
2021-11-17,14.39,14.39,3251436
2021-12-01,23.99,23.99,3251436
2022-01-05,14.39,14.39,3251436
2022-01-20,23.99,23.99,3251436
2022-02-16,14.39,14.39,3251436
2022-03-03,23.99,23.99,3251436
2022-04-28,23.99,23.99,3251436
2022-04-28,89.99,89.99,5145107
2020-10-27,39.99,39.99,4232222
2020-12-22,25.99,25.99,4232222
2021-01-20,39.99,39.99,4232222
2021-03-31,19.99,19.99,4232222
2021-04-29,39.99,39.99,4232222
2021-05-26,19.99,19.99,4232222
2021-06-10,39.99,39.99,4232222
2021-08-18,19.99,19.99,4232222
2021-09-02,39.99,39.99,4232222
2021-10-06,19.99,19.99,4232222
2021-10-21,39.99,39.99,4232222
2021-11-17,19.99,19.99,4232222
2021-12-01,39.99,39.99,4232222
2022-01-05,19.99,19.99,4232222
2022-01-20,39.99,39.99,4232222
2022-03-30,14.79,14.79,4232222
2022-04-28,39.99,39.99,4232222
2021-08-31,39.99,39.99,4804799
2021-10-13,29.99,29.99,4804799
2021-10-28,39.99,39.99,4804799
2021-11-19,29.99,29.99,4804799
2021-11-30,39.99,39.99,4804799
2022-01-05,29.99,29.99,4804799
2022-01-20,39.99,39.99,4804799
2022-03-02,21.99,19.99,4804799
2022-03-17,39.99,39.99,4804799
2022-04-13,19.99,19.99,4804799
2022-04-28,39.99,39.99,4804799
2020-07-28,19.99,19.99,4123700
2020-11-20,14.99,14.99,4123700
2020-12-01,19.99,19.99,4123700
2020-12-22,13.99,13.99,4123700
2021-01-20,19.99,19.99,4123700
2021-02-24,14.99,14.99,4123700
2021-03-11,19.99,19.99,4123700
2021-04-14,14.99,14.99,4123700
2021-04-29,19.99,19.99,4123700
2021-05-25,14.99,14.99,4123700
2021-06-10,19.99,19.99,4123700
2021-08-18,14.99,14.99,4123700
2021-09-02,19.99,19.99,4123700
2021-09-29,14.99,14.99,4123700
2021-10-14,19.99,19.99,4123700
2021-11-17,13.99,13.99,4123700
2021-12-01,19.99,19.99,4123700
2021-12-22,13.99,13.99,4123700
2022-01-08,19.99,19.99,4123700
2022-02-16,14.99,14.99,4123700
2022-03-03,19.99,19.99,4123700
2022-04-28,19.99,19.99,4123700
2022-04-05,19.99,19.99,5196570
2022-04-06,19.99,17.99,5196570
2022-05-05,19.99,17.99,5196570
2022-02-07,29.99,29.99,5067570
2022-03-02,10.49,10.49,5067570
2022-03-17,29.99,29.99,5067570
2022-04-28,29.99,29.99,5067570
2022-02-17,29.99,29.99,5079638
2022-03-15,29.99,26.99,5079638
2022-03-17,29.99,29.99,5079638
2022-04-28,29.99,29.99,5079638
2022-02-17,21.99,21.99,5079637
2022-02-18,21.99,19.79,5079637
2022-03-17,21.99,21.99,5079637
2022-04-28,21.99,21.99,5079637
2021-11-17,19.99,19.99,4940227
2022-03-30,9.99,9.99,4940227
2022-04-28,19.99,19.99,4940227
2016-02-03,29.99,29.99,127041
2016-05-04,14.99,11.99,127041
2016-05-19,29.99,29.99,127041
2016-06-29,14.99,11.99,127041
2016-07-14,29.99,29.99,127041
2016-09-07,14.99,11.99,127041
2016-09-22,29.99,29.99,127041
2016-11-02,20.99,11.99,127041
2016-11-25,29.99,29.99,127041
2016-12-23,14.99,11.99,127041
2017-01-21,29.99,29.99,127041
2017-03-22,14.99,10.49,127041
2017-04-06,29.99,29.99,127041
2017-05-24,12.99,9.99,127041
2017-06-10,29.99,29.99,127041
2017-07-19,9.99,9.99,127041
2017-08-17,29.99,29.99,127041
2017-10-04,9.99,9.99,127041
2017-10-18,29.99,29.99,127041
2017-11-21,29.99,7.49,127041
2017-11-23,7.49,7.49,127041
2017-11-28,29.99,29.99,127041
2018-01-19,7.99,7.99,127041
2018-02-08,29.99,29.99,127041
2018-03-07,7.99,7.99,127041
2018-03-22,29.99,29.99,127041
2018-04-25,6.99,6.99,127041
2018-05-09,29.99,29.99,127041
2018-07-25,9.99,9.99,127041
2018-08-22,29.99,29.99,127041
2018-10-03,7.99,7.99,127041
2018-10-18,29.99,29.99,127041
2018-11-30,9.99,9.99,127041
2018-12-22,29.99,29.99,127041
2019-03-20,7.99,7.99,127041
2019-04-04,29.99,29.99,127041
2019-05-01,7.99,7.99,127041
2019-05-16,29.99,29.99,127041
2019-06-12,9.99,9.99,127041
2019-06-27,29.99,29.99,127041
2019-10-02,9.99,9.99,127041
2019-10-17,29.99,29.99,127041
2019-12-02,9.99,9.99,127041
2019-12-24,29.99,29.99,127041
2020-02-07,9.99,9.99,127041
2020-02-22,29.99,29.99,127041
2020-04-01,9.99,9.99,127041
2020-04-29,29.99,29.99,127041
2020-06-17,9.89,9.89,127041
2020-07-02,29.99,29.99,127041
2020-09-23,9.89,9.89,127041
2020-10-08,29.99,29.99,127041
2020-11-11,9.89,9.89,127041
2020-12-01,29.99,29.99,127041
2021-01-27,9.89,9.89,127041
2021-02-11,29.99,29.99,127041
2021-03-17,14.99,14.99,127041
2021-04-01,29.99,29.99,127041
2021-05-18,14.99,14.99,127041
2021-06-03,29.99,29.99,127041
2021-07-21,8.99,8.99,127041
2021-08-19,29.99,29.99,127041
2021-09-22,14.99,14.99,127041
2021-10-07,29.99,29.99,127041
2021-11-03,14.99,14.99,127041
2021-11-18,29.99,29.99,127041
2021-12-22,14.99,14.99,127041
2022-01-20,29.99,29.99,127041
2022-04-28,29.99,29.99,127041
2022-04-28,69.99,69.99,5145111
2022-04-28,7.99,7.99,5096741
2021-06-11,59.99,59.99,4669528
2021-07-21,29.99,29.99,4669528
2021-08-05,59.99,59.99,4669528
2021-09-01,29.99,29.99,4669528
2021-09-16,59.99,59.99,4669528
2021-10-13,29.99,23.99,4669528
2021-10-28,59.99,59.99,4669528
2021-11-19,19.79,19.79,4669528
2021-11-30,59.99,59.99,4669528
2021-12-09,17.99,17.99,4669528
2021-12-13,59.99,59.99,4669528
2022-01-05,20.99,17.99,4669528
2022-01-20,59.99,59.99,4669528
2022-02-16,17.99,17.99,4669528
2022-03-03,59.99,59.99,4669528
2022-03-25,11.99,11.99,4669528
2022-03-29,59.99,59.99,4669528
2022-04-13,14.99,14.99,4669528
2022-04-28,59.99,59.99,4669528
2017-12-06,39.99,39.99,1839998
2018-03-07,24.99,22.99,1839998
2018-03-22,39.99,39.99,1839998
2018-05-09,19.99,17.99,1839998
2018-05-23,39.99,39.99,1839998
2018-06-18,11.99,11.99,1839998
2018-07-05,39.99,39.99,1839998
2018-08-22,14.99,10.99,1839998
2018-09-06,39.99,39.99,1839998
2018-12-21,19.99,17.99,1839998
2019-01-19,39.99,39.99,1839998
2019-03-20,14.99,14.99,1839998
2019-04-04,39.99,39.99,1839998
2019-05-15,11.99,11.99,1839998
2019-05-30,39.99,39.99,1839998
2019-12-20,17.99,15.99,1839998
2020-01-18,39.99,39.99,1839998
2020-02-19,17.99,17.99,1839998
2020-03-05,39.99,39.99,1839998
2020-04-01,14.99,14.99,1839998
2020-04-29,39.99,39.99,1839998
2020-06-17,14.79,14.79,1839998
2020-07-02,39.99,39.99,1839998
2020-11-11,14.79,14.79,1839998
2020-12-01,39.99,39.99,1839998
2021-02-10,14.79,14.79,1839998
2021-02-11,39.99,39.99,1839998
2021-04-28,19.99,19.99,1839998
2021-05-13,39.99,39.99,1839998
2021-07-21,19.99,19.99,1839998
2021-08-19,39.99,39.99,1839998
2021-09-15,19.99,19.99,1839998
2021-09-30,39.99,39.99,1839998
2021-11-29,19.99,15.99,1839998
2021-12-23,39.99,39.99,1839998
2022-01-19,19.99,19.99,1839998
2022-02-03,39.99,39.99,1839998
2022-03-02,19.99,19.99,1839998
2022-03-17,39.99,39.99,1839998
2022-04-28,39.99,39.99,1839998
2022-02-15,24.99,24.99,5076375
2022-03-03,49.99,49.99,5076375
2022-04-13,24.99,24.99,5076375
2022-04-28,49.99,49.99,5076375
2022-04-28,84.99,84.99,5078309
2022-04-28,49.99,49.99,5055131
2022-04-28,29.99,29.99,5115384
2022-04-28,7.99,7.99,5156174
2022-04-28,13.99,13.99,4535576
2016-03-15,17.99,17.99,192613
2016-12-23,11.99,10.19,192613
2017-01-21,17.99,17.99,192613
2017-03-08,11.99,9.29,192613
2017-03-23,17.99,17.99,192613
2017-07-05,8.99,8.99,192613
2017-07-19,17.99,17.99,192613
2017-12-11,17.99,17.99,192613
2018-01-19,6.99,6.99,192613
2018-02-08,17.99,17.99,192613
2018-04-25,7.99,7.99,192613
2018-05-23,17.99,17.99,192613
2018-06-28,7.99,7.99,192613
2018-07-02,17.99,17.99,192613
2020-04-29,7.99,7.99,192613
2020-05-14,17.99,17.99,192613
2021-02-03,8.09,8.09,192613
2021-02-18,17.99,17.99,192613
2021-08-18,7.19,7.19,192613
2021-09-02,17.99,17.99,192613
2021-10-06,5.39,5.39,192613
2021-10-21,17.99,17.99,192613
2021-12-22,5.39,5.39,192613
2022-01-20,17.99,17.99,192613
2022-02-18,5.39,5.39,192613
2022-02-22,17.99,17.99,192613
2022-03-09,4.49,4.49,192613
